學年期,系所名稱,"科目名稱(連結課程地圖)             備註 
             限選條件",教師姓名*:主負責老師,已選課人數/餘額,系所名稱_label,學分,必選修,時間,教室,類別_實習,類別_講義,數學_微積分,數學_代數,數學_幾何,數學_數值分析,數學_分析,統計_數據分析,統計_機率,統計_時間數列,統計_貝氏統計,電腦科學_深度學習,電腦科學_演算法,電腦科學_資料結構,電腦科學_人工智慧,電腦科學_程式設計,電機工程_電路設計,電機工程_電磁學,電機工程_模擬系統,測量_測量技術,測量_地圖繪製,測量_GPS定位,土木_結構設計,土木_工程施工,土木_建築學
0108-2,測量系 GM,誤差理論,尤瑞哲,31/384,1,3, 選修,[4]2~4,測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,測量系 GM,大地與衛星測量實習,郭重言,286/24,1,1, 選修,[2]6~7,測量系副館 55170,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,測量系 GM,社會科學時空分析方法,郭佩棻,29/21,1,3, 選修,[3]6~8,測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,測量系 GM,攝影測量實習,蔡展榮,13/1,1,2, 選修,[3]2,測量系館 55206,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,測量系 GM,測量總實習,郭重言*饒見有郭佩棻,486/14,1,2, 必修,[4]7,測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,測量系 GM,攝影測量實習,蔡展榮,6/網路選課不開放,1,2, 選修,[1]1,測量系館 55206,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,測量系 GM,民法物權,鄭植元,847/3,1,2, 選修,[2]7~8,測量系副館 55180,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,測量系 GM,地籍測量,吳相忠,835/15,1,2, 選修,[4]7~8,測量系副館 55180,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0108-2,測量系 GM,地質災害及其測量技術應用,景國恩,30/20,1,3, 選修,[3]2~4,測量系副館 55150,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,微積分（一）,侯世章,92/28,1,3, 必修,"[2]5~6,[5]3",成功校區經緯廳 經緯廳,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,普通物理學（一）,黃建龍,856/4,1,3, 必修,"[2]3~4,[4]2",測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,計算機概論,呂學展,55/85,1,3, 選修,"[2]2,[3]6~7",測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,體育（一）,鄭匡佑,55/194,1,0, 必修,[4]7~8,中正堂 中正堂綜合球場,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,地圖學概論,吳治達,37/828,1,3, 必修,"[2]2,[4]5~6",測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,線性代數,林昭宏,49/16,1,3, 必修,"[2]4,[4]7~8",測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,工程統計,蔡展榮,39/26,1,3, 必修,[5]2~4,測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,測量坐標與時間系統,江凱偉,378/28,1,3, 必修,"[2]3,[3]3~4",測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,基礎測量學（二）,曾義星,385/30,1,2, 必修,[1]2~3,測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,基礎測量學實習（二）,曾義星,20/20,1,1, 必修,[3]6~8,測量系副館 55160,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,基礎測量學實習（二）,曾義星,19/21,1,1, 必修,[4]2~4,測量系副館 55160,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,行動裝置程式設計,呂學展,824/5,1,3, 選修,[5]6~8,測量系館 55206,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,土地法,楊大偉,35/25,1,2, 選修,[3]1~2,測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,遙感探測,王驥魁,49/11,1,3, 必修,"[2]6,[4]3~4",測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,大地測量（一）,郭重言,47/13,1,3, 必修,"[2]5,[3]5~6",測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,攝影測量學,蔡展榮,57/3,1,3, 必修,"[2]7~8,[3]7",測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,地理資訊空間分析與應用,郭佩棻,468/14,1,3, 必修,[3]2~4,測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,深度學習,林昭宏,487/2,1,3, 選修,[5]2~4,測量系館 55208,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,地球物理概論,景國恩,248/26,1,3, 選修,[2]2~4,測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,變形監測,曾宏正,813/47,1,3, 選修,[5]2~4,測量系副館 55180,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,都市計劃,鄭皓騰,83/827,1,2, 選修,[4]3~4,土木系館 4509,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,空間資訊整合與應用,朱宏杰,11/19,1,3, 選修,[3]6~8,測量系副館 55180,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,合成孔徑雷達基礎原理與應用,蔡展榮,29/11,1,3, 選修,[3]2~4,測量系副館 55150,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-1,測量系 GM,水土保持工程,臧運忠*李心平,40/20,1,2, 選修,[2]3~4,水利系館 4627,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,微積分（二）,侯世章,89/31,1,3, 必修,"[2]5~6,[5]3",成功校區經緯廳 經緯廳,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,普通物理學（二）,黃建龍,57/5,1,3, 必修,"[1]2~3,[5]2",測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,基礎測量學（一）,曾義星,56/14,1,2, 必修,[2]7~8,測量系館 55250,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False
0109-2,測量系 GM,基礎測量學實習（一）,曾義星,28/12,1,1, 必修,[3]6~8,測量系館 55250,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False
0109-2,測量系 GM,基礎測量學實習（一）,曾義星,20/20,1,1, 必修,[4]2~4,測量系館 55250,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False
0109-2,測量系 GM,計算機程式設計,呂學展,58/2,1,3, 必修,[2]2~4,測量系館 55208,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,空間資訊概論,江凱偉,90/81,1,2, 選修,[1]5~6,成功校區經緯廳 經緯廳,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,工程數學,朱宏杰,39/26,1,3, 必修,"[2]3~4,[5]2",測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,測量平差,曾宏正,44/16,1,3, 必修,"[3]7~8,[4]5",測量系副館 55160,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0109-2,測量系 GM,地理資訊基本原理,洪榮宏,388/27,1,3, 必修,"[2]5,[3]3~4",測量系副館 55160,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0109-2,測量系 GM,航測及遙測基礎,王驥魁*曾義星,38/27,1,3, 必修,"[3]2,[4]6~7",測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,土地登記,楊大偉,381/34,1,2, 選修,[1]2~3,測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,數值地形測量及實習,曾宏正,23/12,1,3, 選修,[5]3~4,測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,科學計算軟體,吳治達,40/8額滿,1,3, 選修,[4]2~4,測量系館 55208,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,衛星定位,楊名,44/16,1,3, 必修,"[2]2,[5]3~4",測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,大地測量（二）,郭重言,45/15,1,3, 必修,"[2]3~4,[3]5",測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,誤差理論,尤瑞哲,27/33,1,3, 選修,[4]2~4,測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,工程測量,蔡展榮,15/485,1,2, 選修,[4]7~8,測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,大地與衛星測量實習,楊名,283/12,1,1, 選修,[2]6~7,測量系副館 55170,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,社會科學時空分析方法,郭佩棻,42/8,1,3, 選修,[3]6~8,測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,攝影測量實習,蔡展榮,148/額滿,1,2, 選修,[3]2,測量系館 55206,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,測量總實習,吳治達*江凱偉曾義星,45/280,1,2, 必修,[5]5,測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,民法物權,許照生,378/13,1,2, 選修,[1]2~3,測量系副館 55180,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,地籍測量,吳相忠,37/13,1,2, 選修,[2]7~8,測量系副館 55180,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,地質災害及其測量技術應用,景國恩,831/19,1,3, 選修,[3]2~4,測量系副館 55150,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0109-2,測量系 GM,資料探勘,呂學展,838/2,1,3, 選修,[4]6~8,測量系副館 55150,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,微積分（一）,侯世章,94/36,1,3, 必修,"[2]5~6,[5]3",成功校區經緯廳 經緯廳,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,普通物理學（一）,黃建龍,55/16,1,3, 必修,"[4]3~4,[5]2",測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,基礎測量學（一）,曾義星,681/14,1,2, 必修,[2]7~8,測量系館 55250,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False
0110-1,測量系 GM,基礎測量學實習（一）,曾義星,56/16,1,1, 必修,[3]6~8,測量系館 55250,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False
0110-1,測量系 GM,計算機概論,呂學展,55/11,1,3, 選修,"[2]3~4,[3]4",測量系館 55208;測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,空間資訊概論,江凱偉,54/13,1,2, 選修,[1]2~3,測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,體育（一）,潘慧雯,50/8949,1,0, 必修,[4]7~8,中正堂 中正堂綜合球場,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,地圖學概論,吳治達,52/13,1,3, 必修,"[2]2,[4]5~6",測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,線性代數,林昭宏,638/2,1,3, 必修,"[2]4,[4]7~8",測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,工程統計,尤瑞哲,53/12,1,3, 必修,[5]2~4,測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,測量坐標與時間系統,江凱偉,49/16,1,3, 必修,"[2]3,[3]1~2",測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,基礎測量學（二）,曾義星,49/11,1,2, 必修,[3]3~4,測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,基礎測量學實習（二）,曾義星,843/17,1,1, 必修,[4]2~4,測量系副館 55160,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,行動裝置程式設計,呂學展,825/5,1,3, 選修,[3]6~8,測量系館 55206,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,土地法,楊大偉,485/20,1,2, 選修,[1]2~3,測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,遙感探測,王驥魁,41/19,1,3, 必修,"[2]6,[4]3~4",測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,大地測量（一）,郭重言,39/21,1,3, 必修,"[2]5,[3]5~6",測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,攝影測量學,蔡展榮,32/288,1,3, 必修,"[2]7~8,[4]2",測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,地理資訊空間分析與應用,郭佩棻,34/26,1,3, 必修,[3]2~4,測量系館 55208,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,深度學習,林昭宏,845/5,1,3, 選修,[5]2~4,測量系館 55208,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,地球物理概論,景國恩,382/34,1,3, 選修,[2]2~4,測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,變形監測,曾宏正,178/43,1,3, 選修,[5]2~4,測量系副館 55180,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,都市計劃,鄭皓騰,77/34,1,2, 選修,[4]3~4,土木系館 4509,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,空間資訊整合與應用,朱宏杰,816/44,1,3, 選修,[2]6~8,測量系副館 55180,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,合成孔徑雷達基礎原理與應用,蔡展榮,818/32,1,3, 選修,[4]6~8,測量系副館 55150,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-1,測量系 GM,水土保持工程,臧運忠*李心平,37/823,1,2, 選修,[2]3~4,水利系館 4620,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,微積分（二）,侯世章,1086/15,1,3, 必修,"[2]5~6,[5]3",成功校區經緯廳 經緯廳,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,普通物理學（二）,黃建龍,53/6,1,3, 必修,"[1]2~3,[5]2",測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,基礎測量學（二）,曾義星,558/5,1,2, 必修,[2]7~8,測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,基礎測量學實習（二）,曾義星,27/88,1,1, 必修,[3]6~8,測量系館 55250,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,基礎測量學實習（二）,曾義星,380/5,1,1, 必修,[4]2~4,測量系館 55250,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,計算機程式設計,呂學展,50/6,1,3, 必修,[2]2~4,測量系館 55208,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,工程數學,朱宏杰,49/16,1,3, 必修,"[2]3~4,[5]2",測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,測量平差,曾宏正,48/17,1,3, 必修,"[3]7~8,[4]5",測量系副館 55160,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0110-2,測量系 GM,地理資訊基本原理,洪榮宏,55/10,1,3, 必修,"[2]5,[3]3~4",測量系副館 55160,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
0110-2,測量系 GM,航測及遙測基礎,饒見有,54/83,1,3, 必修,"[2]6,[4]6~7",測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,土地登記,楊大偉,839/21,1,2, 選修,[1]2~3,測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,數值地形測量及實習,曾宏正,7/23,1,3, 選修,[5]3~4,測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,科學計算軟體,吳治達,49/81,1,3, 選修,[4]2~4,測量系館 55208,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,衛星定位,楊名,428/18,1,3, 必修,"[2]2,[5]3~4",測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,大地測量（二）,郭重言,36/24,1,3, 必修,"[2]3~4,[3]5",測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,社會科學時空分析方法,郭佩棻,16/34,1,3, 選修,[3]2~4,測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,誤差理論,尤瑞哲,188/42,1,3, 選修,[4]6~8,測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,地理資訊系統實作,洪榮宏,198/11,1,3, 選修,[5]1~2,測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,大地與衛星測量實習,楊名,12/283,1,2, 選修,[2]6,測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,攝影測量實習,饒見有,128/18,1,2, 選修,[4]2,測量系館 55206,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,測量總實習,呂學展*曾宏正楊名,36/24,1,2, 必修,[3]9,測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,民法物權,許照生,32/28,1,2, 選修,[2]5~6,測量系副館 55180,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,地籍測量,吳相忠,448/16,1,2, 選修,[2]7~8,測量系副館 55180,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,地質災害及其測量技術應用,景國恩,33/17,1,3, 選修,[3]2~4,測量系副館 55150,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0110-2,測量系 GM,資料探勘,呂學展,34/16,1,3, 選修,[3]6~8,測量系副館 55150,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,微積分（一）,史習偉*,1181/19,1,3, 必修,"[2]5~6,[5]3",成功校區經緯廳 經緯廳,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,普通物理學（一）,陳寬任,71/85,1,3, 必修,"[1]5~6,[5]2",理學教學大樓 36204,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,基礎測量學（一）,尤瑞哲,69/1,1,2, 必修,[1]2~3,測量系館 55250,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False
0111-1,測量系 GM,基礎測量學實習（一）,尤瑞哲,388/1,1,1, 必修,[3]6~8,測量系館 55250,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False
0111-1,測量系 GM,基礎測量學實習（一）,尤瑞哲,827/5,1,1, 必修,[4]2~4,測量系館 55250,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False
0111-1,測量系 GM,計算機概論,呂學展,56/4,1,3, 選修,"[2]3~4,[3]4",測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,空間資訊概論,江凱偉,69/1,1,2, 選修,[2]7~8,測量系館 55250,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,地圖學概論,吳治達,860/額滿,1,3, 必修,"[2]2,[4]5~6",測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,線性代數,林昭宏,61/4,1,3, 必修,"[2]4,[4]3~4",測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,工程統計,景國恩,54/811,1,3, 必修,"[4]2,[5]3~4",測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,測量坐標與時間系統,江凱偉,48/817,1,3, 必修,"[2]3,[3]3~4",測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,土地法,楊大偉,39/26,1,2, 選修,[1]2~3,測量系副館 55160,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,遙感探測,王驥魁,488/17,1,3, 必修,"[2]6,[4]3~4",測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,大地測量（一）,郭重言,44/21,1,3, 必修,"[2]5,[3]5~6",測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,攝影測量學,蔡展榮,844/21,1,3, 必修,"[2]7~8,[4]2",測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,地理資訊空間分析與應用,郭佩棻,846/4,1,3, 必修,[3]2~4,測量系館 55208,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,機器學習概論,林昭宏,42/6,1,3, 選修,[5]2~4,測量系館 55208,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0111-1,測量系 GM,地球物理概論,景國恩,55/10,1,3, 選修,[4]6~8,測量系副館 55170,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
